"","ID","Juliano","Edad","Tamaño","Pollos","Año","MediaCeldi"
"290","P. LIMENS 2018",207,25,"Asian-hornet","1","2018",140.586271248143
"291","P. LIMENS 2018",208,26,"Asian-hornet","1","2018",115.453530019425
"292","P. LIMENS 2018",208,26,"Common-wasp","1","2018",472.809694365264
"293","P. LIMENS 2018",209,27,"Asian-hornet","1","2018",78.5398163397448
"294","P. LIMENS 2018",209,27,"Common-wasp","1","2018",450.556746402336
"295","P. LIMENS 2018",210,28,"Asian-hornet","1","2018",137.444678594553
"296","P. LIMENS 2018",210,28,"Common-wasp","1","2018",212.057504117311
"297","P. LIMENS 2018",211,29,"Asian-hornet","1","2018",37.6991118430775
"298","P. LIMENS 2018",211,29,"Common-wasp","1","2018",358.141562509236
"299","P. LIMENS 2018",212,30,"Asian-hornet","1","2018",166.504410640259
"300","P. LIMENS 2018",212,30,"Common-wasp","1","2018",363.770249346918
"301","P. LIMENS 2018",213,31,"Asian-hornet","1","2018",106.552350834254
"302","P. LIMENS 2018",213,31,"Common-wasp","1","2018",603.18578948924
"303","P. LIMENS 2018",214,32,"Asian-hornet","1","2018",121.736715326604
"304","P. LIMENS 2018",214,32,"Common-wasp","1","2018",452.38934211693
"305","P. LIMENS 2018",215,33,"Common-wasp","1","2018",329.867228626928
"306","P. LIMENS 2018",217,35,"Asian-hornet","1","2018",226.194671058465
"307","P. LIMENS 2018",217,35,"Common-wasp","1","2018",382.881604656256
"308","P. LIMENS 2018",218,36,"Asian-hornet","1","2018",105.243353895258
"309","P. LIMENS 2018",218,36,"Common-wasp","1","2018",289.026524130261
"310","P. LIMENS 2018",219,37,"Asian-hornet","1","2018",102.887159405066
"311","P. LIMENS 2018",219,37,"Common-wasp","1","2018",346.556939599124
"312","P. LIMENS 2018",220,38,"Common-wasp","1","2018",400.553063332699
"313","P. LIMENS 2018",221,39,"Common-wasp","1","2018",368.463938371031
"314","PGRANDE 2020",198,22,"Common-wasp","2","2020",303.949089234813
"315","PGRANDE 2020",199,23,"Asian-hornet","2","2020",215.5917958526
"316","PGRANDE 2020",199,23,"Common-wasp","2","2020",509.880487677623
"317","PGRANDE 2020",200,24,"Asian-hornet","2","2020",199.491133502952
"318","PGRANDE 2020",201,25,"Asian-hornet","2","2020",125.271007061893
"319","PGRANDE 2020",201,25,"Common-wasp","2","2020",163.10101859887
"320","PGRANDE 2020",202,26,"Asian-hornet","2","2020",161.006623496477
"321","PGRANDE 2020",202,26,"Common-wasp","2","2020",386.284996697645
"322","PGRANDE 2020",203,27,"Common-wasp","2","2020",279.503571399067
"323","PGRANDE 2020",204,28,"Asian-hornet","2","2020",206.559716973529
"324","PGRANDE 2020",204,28,"Common-wasp","2","2020",413.792632372827
"325","PGRANDE 2020",205,29,"Common-wasp","2","2020",237.321145039929
"326","PGRANDE 2020",206,30,"Asian-hornet","2","2020",119.184171295563
"327","PGRANDE 2020",206,30,"Common-wasp","2","2020",472.613344824414
"328","PGRANDE 2020",207,31,"Asian-hornet","2","2020",132.732289614169
"329","PGRANDE 2020",207,31,"Common-wasp","2","2020",384.550575753476
"330","PGRANDE 2020",208,32,"Asian-hornet","2","2020",134.564885328763
"331","PGRANDE 2020",208,32,"Common-wasp","2","2020",292.822615253349
"332","PGRANDE 2020",209,33,"Asian-hornet","2","2020",153.9380400259
"333","PGRANDE 2020",209,33,"Common-wasp","2","2020",562.443259762998
"334","PGRANDE 2020",210,34,"Asian-hornet","2","2020",187.317461970291
"335","PGRANDE 2020",210,34,"Common-wasp","2","2020",295.309709437441
"336","PGRANDE 2020",211,35,"Asian-hornet","2","2020",92.9387826686981
"337","PGRANDE 2020",211,35,"Common-wasp","2","2020",328.296432300133
"338","PGRANDE 2020",212,36,"Asian-hornet","2","2020",92.6769832808989
"339","PGRANDE 2020",212,36,"Common-wasp","2","2020",424.115008234622
"340","PGRANDE 2020",213,37,"Asian-hornet","2","2020",237.452044733829
"341","PGRANDE 2020",213,37,"Common-wasp","2","2020",579.152605689278
"342","PGRANDE 2020",214,38,"Asian-hornet","2","2020",125.663706143592
"343","PGRANDE 2020",214,38,"Common-wasp","2","2020",218.733388506189
"344","PICONBAJO 2020",193,26,"Asian-hornet","2","2020",107.59954838545
"345","PICONBAJO 2020",194,27,"Asian-hornet","2","2020",140.848070635942
"346","PICONBAJO 2020",194,27,"Common-wasp","2","2020",313.373867195582
"347","PICONBAJO 2020",195,28,"Asian-hornet","2","2020",313.373867195582
"348","PICONBAJO 2020",195,28,"Common-wasp","2","2020",333.008821280518
"349","PICONBAJO 2020",196,29,"Asian-hornet","2","2020",98.174770424681
"350","PICONBAJO 2020",196,29,"Common-wasp","2","2020",386.023197309846
"351","PICONBAJO 2020",197,30,"Asian-hornet","2","2020",161.792021659874
"352","PICONBAJO 2020",197,30,"Common-wasp","2","2020",298.974900866629
"353","PICONBAJO 2020",198,31,"Asian-hornet","2","2020",199.229334115153
"354","PICONBAJO 2020",198,31,"Common-wasp","2","2020",310.232274541992
"355","PICONBAJO 2020",199,32,"Asian-hornet","2","2020",283.528736986479
"356","PICONBAJO 2020",199,32,"Common-wasp","2","2020",355.261769243446
"357","PICONBAJO 2020",200,33,"Asian-hornet","2","2020",175.667389213229
"358","PICONBAJO 2020",200,33,"Common-wasp","2","2020",353.272093896172
"359","PICONBAJO 2020",201,34,"Asian-hornet","2","2020",78.5398163397448
"360","PICONBAJO 2020",201,34,"Common-wasp","2","2020",541.924732744239
"361","PICONBAJO 2020",202,35,"Common-wasp","2","2020",178.285383091221
"362","PICONBAJO 2020",203,36,"Asian-hornet","2","2020",168.467906048753
"363","PICONBAJO 2020",203,36,"Common-wasp","2","2020",462.795867781946
"364","PICONBAJO 2020",204,37,"Asian-hornet","2","2020",201.061929829747
"365","PICONBAJO 2020",204,37,"Common-wasp","2","2020",435.895980685584
"366","PICONBAJO 2020",205,38,"Common-wasp","2","2020",207.188035504247
"367","PICONBAJO 2020",206,39,"Asian-hornet","2","2020",226.980069221863
"368","PICONBAJO 2020",206,39,"Common-wasp","2","2020",124.616508592395
"369","PICONBAJO 2021",167,1,"Asian-hornet","2","2021",71.0785337874691
"370","PICONBAJO 2021",167,1,"Common-wasp","2","2021",127.627201552085
"371","PICONBAJO 2021",168,2,"Asian-hornet","2","2021",163.362817986669
"372","PICONBAJO 2021",169,3,"Asian-hornet","2","2021",129.590696960579
"373","PICONBAJO 2021",170,4,"Asian-hornet","2","2021",113.097335529233
"374","PICONBAJO 2021",171,5,"Common-wasp","2","2021",176.714586764426
"375","PICONBAJO 2021",172,6,"Common-wasp","2","2021",314.159265358979
"376","PICONBAJO 2021",173,7,"Asian-hornet","2","2021",115.846229101124
"377","PICONBAJO 2021",174,8,"Asian-hornet","2","2021",118.202423591316
"378","PICONBAJO 2021",175,9,"Asian-hornet","2","2021",113.097335529233
"379","PICONBAJO 2021",175,9,"Common-wasp","2","2021",176.714586764426
"380","PICONBAJO 2021",176,10,"Asian-hornet","2","2021",85.0848010347236
"381","PICONBAJO 2021",177,11,"Asian-hornet","2","2021",73.565627971561
"382","PICONBAJO 2021",178,12,"Asian-hornet","2","2021",113.097335529233
"383","PICONBAJO 2021",179,13,"Asian-hornet","2","2021",143.138815279185
"384","PICONBAJO 2021",179,13,"Common-wasp","2","2021",176.714586764426
"385","PICONBAJO 2021",180,14,"Asian-hornet","2","2021",74.6128255227576
"386","PICONBAJO 2021",180,14,"Common-wasp","2","2021",19.6349540849362
"387","PICONBAJO 2021",181,15,"Asian-hornet","2","2021",139.211824462198
"388","PICONBAJO 2021",181,15,"Common-wasp","2","2021",146.280407932775
"389","PICONBAJO 2021",182,16,"Asian-hornet","2","2021",140.848070635942
"390","PICONBAJO 2021",182,16,"Common-wasp","2","2021",235.619449019234
"391","PICONBAJO 2021",184,18,"Asian-hornet","2","2021",118.333323285216
"392","PICONBAJO 2021",184,18,"Common-wasp","2","2021",278.816348006094
"393","PICONBAJO 2021",186,20,"Common-wasp","2","2021",113.097335529233
"394","REXENXO 2018",205,25,"Asian-hornet","2","2018",119.773219918111
"395","REXENXO 2018",205,25,"Common-wasp","2","2018",392.699081698724
"396","REXENXO 2018",206,26,"Asian-hornet","2","2018",112.783176263874
"397","REXENXO 2018",207,27,"Asian-hornet","2","2018",142.785386105656
"398","REXENXO 2018",207,27,"Common-wasp","2","2018",226.980069221863
"399","REXENXO 2018",208,28,"Asian-hornet","2","2018",165.719012476862
"400","REXENXO 2018",208,28,"Common-wasp","2","2018",569.806367544849
"401","REXENXO 2018",209,29,"Asian-hornet","2","2018",105.766952670856
"402","REXENXO 2018",209,29,"Common-wasp","2","2018",536.741104865816
"403","REXENXO 2018",210,30,"Asian-hornet","2","2018",123.307511653399
"404","REXENXO 2018",210,30,"Common-wasp","2","2018",331.438024953723
"405","REXENXO 2018",211,31,"Asian-hornet","2","2018",113.097335529233
"406","REXENXO 2018",211,31,"Common-wasp","2","2018",188.495559215388
"407","REXENXO 2018",212,32,"Asian-hornet","2","2018",110.87204073294
"408","REXENXO 2018",212,32,"Common-wasp","2","2018",194.778744522567
"409","REXENXO 2018",213,33,"Asian-hornet","2","2018",137.051979512855
"410","REXENXO 2018",213,33,"Common-wasp","2","2018",211.075756413064
"411","REXENXO 2018",214,34,"Asian-hornet","2","2018",144.70961160598
"412","REXENXO 2018",215,35,"Asian-hornet","2","2018",124.485608898496
"413","RIOTRUCHAS 2021",204,23,"Common-wasp","1","2021",323.19134423805
"414","RIOTRUCHAS 2021",205,24,"Asian-hornet","1","2021",126.710903694788
"415","RIOTRUCHAS 2021",205,24,"Common-wasp","1","2021",363.377550265219
"416","RIOTRUCHAS 2021",206,25,"Common-wasp","1","2021",282.743338823081
"417","RIOTRUCHAS 2021",207,26,"Common-wasp","1","2021",433.539786195391
"418","RIOTRUCHAS 2021",208,27,"Common-wasp","1","2021",361.283155162826
"419","RIOTRUCHAS 2021",209,28,"Asian-hornet","1","2021",56.5486677646163
"420","RIOTRUCHAS 2021",209,28,"Common-wasp","1","2021",324.840680381185
"421","RIOTRUCHAS 2021",210,29,"Common-wasp","1","2021",222.856728864026
"422","RIOTRUCHAS 2021",211,30,"Asian-hornet","1","2021",63.6172512351933
"423","RIOTRUCHAS 2021",211,30,"Common-wasp","1","2021",120.427718387609
"424","RIOTRUCHAS 2021",212,31,"Common-wasp","1","2021",190.301974991202
"425","RIOTRUCHAS 2021",213,32,"Common-wasp","1","2021",406.836248639878
"426","RIOTRUCHAS 2021",214,33,"Asian-hornet","1","2021",124.354709204596
"427","RIOTRUCHAS 2021",214,33,"Common-wasp","1","2021",436.419579461182
"428","RIOTRUCHAS 2021",215,34,"Common-wasp","1","2021",406.050850476481
"429","RIOTRUCHAS 2021",216,35,"Common-wasp","1","2021",204.498046794611
"430","RIOTRUCHAS 2021",217,36,"Common-wasp","1","2021",341.255501996191
"431","RIOTRUCHAS 2021",218,37,"Common-wasp","1","2021",471.238898038469
"432","RIOTRUCHAS 2021",219,38,"Common-wasp","1","2021",532.657034416149
"433","RIOTRUCHAS 2021",220,39,"Common-wasp","1","2021",235.488549325335
"434","RIOTRUCHAS 2021",221,40,"Asian-hornet","1","2021",142.942465738336
"435","RIOTRUCHAS 2021",221,40,"Common-wasp","1","2021",172.493071636165
"436","RIOTRUCHAS 2021",222,41,"Common-wasp","1","2021",254.783164206132
"437","RIOTRUCHAS 2021",223,42,"Common-wasp","1","2021",342.237249700438
"438","RIOTRUCHAS 2021",224,43,"Common-wasp","1","2021",244.258828816606
"439","RIOTRUCHAS 2021",225,44,"Asian-hornet","1","2021",55.7632696012188
"440","RIOTRUCHAS 2021",225,44,"Common-wasp","1","2021",571.769862953342
"441","RIOTRUCHAS 2021",226,45,"Asian-hornet","1","2021",103.672557568463
"442","RIOTRUCHAS 2021",226,45,"Common-wasp","1","2021",173.049395335238
"443","RUBIANS 2019",221,22,"Asian-hornet","1","2019",166.30806109941
"444","RUBIANS 2019",221,22,"Common-wasp","1","2019",318.675304798515
"445","RUBIANS 2019",222,23,"Asian-hornet","1","2019",180.117978805815
"446","RUBIANS 2019",223,24,"Common-wasp","1","2019",285.548332263787
"447","RUBIANS 2019",224,25,"Common-wasp","1","2019",440.608369665968
"448","RUBIANS 2019",225,26,"Asian-hornet","1","2019",109.366694253095
"449","RUBIANS 2019",225,26,"Common-wasp","1","2019",229.139914171206
"450","RUBIANS 2019",226,27,"Common-wasp","1","2019",409.977841293468
"451","SANCOSME 2020",200,18,"Asian-hornet","1","2020",154.330739107599
"452","SANCOSME 2020",200,18,"Common-wasp","1","2020",605.541983979433
"453","SANCOSME 2020",201,19,"Common-wasp","1","2020",480.349516733879
"454","SANCOSME 2020",202,20,"Common-wasp","1","2020",323.19134423805
"455","SANCOSME 2020",203,21,"Common-wasp","1","2020",336.150413934108
"456","SANCOSME 2020",204,22,"Common-wasp","1","2020",360.968995897467
"457","SANCOSME 2020",205,23,"Asian-hornet","1","2020",78.5398163397448
"458","SANCOSME 2020",205,23,"Common-wasp","1","2020",314.159265358979
"459","SANCOSME 2020",206,24,"Common-wasp","1","2020",376.991118430775
"460","SANCOSME 2020",207,25,"Asian-hornet","1","2020",132.33959053247
"461","SANCOSME 2020",207,25,"Common-wasp","1","2020",331.909263851762
"462","SANCOSME 2020",208,26,"Common-wasp","1","2020",227.503667997461
"463","SANCOSME 2020",209,27,"Asian-hornet","1","2020",156.92255304681
"464","SANCOSME 2020",210,28,"Asian-hornet","1","2020",109.563043793944
"465","SANCOSME 2020",210,28,"Common-wasp","1","2020",324.631240870945
"466","SANCOSME 2020",211,29,"Common-wasp","1","2020",602.596740866692
"467","SANCOSME 2020",212,30,"Common-wasp","1","2020",455.53093477052
"468","SANCOSME 2020",213,31,"Asian-hornet","1","2020",170.431401457246
"469","SANCOSME 2020",214,32,"Asian-hornet","1","2020",165.457213089062
"470","SANCOSME 2020",214,32,"Common-wasp","1","2020",475.951287018854
"471","SANCOSME 2020",215,33,"Common-wasp","1","2020",175.929188601028
"472","SANCOSME 2020",216,34,"Asian-hornet","1","2020",143.727863901733
"473","SANCOSME 2020",216,34,"Common-wasp","1","2020",560.774288665778
"474","SANCOSME 2020",217,35,"Common-wasp","1","2020",169.646003293849
"475","SANCOSME 2020",218,36,"Common-wasp","1","2020",512.865000698534
"476","SANCOSME 2020",219,37,"Common-wasp","1","2020",320.24610112531
"477","SANCOSME 2020",220,38,"Common-wasp","1","2020",656.592864600267
"478","SANCOSME 2020",221,39,"Common-wasp","1","2020",559.988890502381
"479","SANCOSME 2020",222,40,"Common-wasp","1","2020",414.166631498254
"480","SANCOSME 2021",177,3,"Asian-hornet","2","2021",96.6039740978861
"481","SANCOSME 2021",178,4,"Asian-hornet","2","2021",179.267130795468
"482","SANCOSME 2021",178,4,"Common-wasp","2","2021",1698.03082926528
"483","SANCOSME 2021",179,5,"Common-wasp","2","2021",49.4800842940392
"484","SANCOSME 2021",180,6,"Asian-hornet","2","2021",138.230076757951
"485","SANCOSME 2021",181,7,"Asian-hornet","2","2021",120.951317163207
"486","SANCOSME 2021",181,7,"Common-wasp","2","2021",242.688032489812
"487","SANCOSME 2021",182,8,"Asian-hornet","2","2021",118.071523897416
"488","SANCOSME 2021",183,9,"Asian-hornet","2","2021",127.234502470387
"489","SANCOSME 2021",184,10,"Asian-hornet","2","2021",86.6555973615185
"490","SANCOSME 2021",185,11,"Common-wasp","2","2021",242.688032489812
"491","SANCOSME 2021",186,12,"Asian-hornet","2","2021",65.9734457253857
"492","SANCOSME 2021",186,12,"Common-wasp","2","2021",128.019900633784
"493","SANCOSME 2021",187,13,"Asian-hornet","2","2021",100.530964914873
"494","SANCOSME 2021",187,13,"Common-wasp","2","2021",211.272105953914
"495","SANCOSME 2021",188,14,"Common-wasp","2","2021",191.244452787279
"496","SANCOSME 2021",189,15,"Asian-hornet","2","2021",212.057504117311
"497","SANCOSME 2021",190,16,"Asian-hornet","2","2021",98.5674695063798
"498","SANCOSME 2021",190,16,"Common-wasp","2","2021",427.256600888212
"499","SANCOSME 2021",191,17,"Asian-hornet","2","2021",285.099533313274
"500","SANCOSME 2021",191,17,"Common-wasp","2","2021",197.920337176157
"501","SANCOSME 2021",192,18,"Asian-hornet","2","2021",103.672557568463
"502","SANCOSME 2021",192,18,"Common-wasp","2","2021",427.256600888212
"503","SANCOSME 2021",193,19,"Asian-hornet","2","2021",153.9380400259
"504","SANCOSME 2021",193,19,"Common-wasp","2","2021",523.860574986098
"505","SANCOSME 2021",194,20,"Asian-hornet","2","2021",193.99334635917
"506","SANCOSME 2021",195,21,"Asian-hornet","2","2021",207.188035504247
"507","SANCOSME 2021",195,21,"Common-wasp","2","2021",791.681348704628
"508","SANCOSME 2021",196,22,"Asian-hornet","2","2021",163.362817986669
"509","SANCOSME 2021",197,23,"Asian-hornet","1","2021",125.271007061893
"510","SANCOSME 2021",197,23,"Common-wasp","1","2021",200.276531666349
"511","SANCOSME 2021",198,24,"Asian-hornet","1","2021",131.554192369073
"512","SANCOSME 2021",199,25,"Asian-hornet","1","2021",94.2477796076938
"513","SANCOSME 2021",199,25,"Common-wasp","1","2021",477.12938426395
"514","SANCOSME 2021",200,26,"Asian-hornet","1","2021",142.157067574938
"515","SANCOSME 2021",200,26,"Common-wasp","1","2021",431.183591705199
"516","SANCOSME 2021",201,27,"Asian-hornet","1","2021",114.668131856027
"517","SANCOSME 2021",202,28,"Asian-hornet","1","2021",265.464579228338
"518","SANCOSME 2021",203,29,"Asian-hornet","1","2021",42.4115008234622
"519","SANCOSME 2021",203,29,"Common-wasp","1","2021",530.143760293278
"520","SANCOSME 2021",204,30,"Asian-hornet","1","2021",247.400421470196
"521","SANCOSME 2021",204,30,"Common-wasp","1","2021",164.933614313464
"522","SANCOSME 2021",205,31,"Asian-hornet","1","2021",92.2842841992002
"523","SANCOSME 2021",205,31,"Common-wasp","1","2021",87.9645943005142
"524","SANCOSME 2021",206,32,"Asian-hornet","1","2021",336.935812097505
"525","SANCOSME 2021",206,32,"Common-wasp","1","2021",1013.16363078271
"526","SANCOSME 2021",207,33,"Asian-hornet","1","2021",112.508286906684
"527","SANCOSME 2021",207,33,"Common-wasp","1","2021",436.681378848981
"528","SANCOSME 2021",208,34,"Asian-hornet","1","2021",117.02432634622
"529","SANCOSME 2021",208,34,"Common-wasp","1","2021",1295.90696960579
"530","SANCOSME 2021",209,35,"Asian-hornet","1","2021",150.79644737231
"531","SANCOSME 2021",209,35,"Common-wasp","1","2021",505.011019064559
"532","SANCOSME 2021",210,36,"Asian-hornet","1","2021",82.8595062384308
"533","SANCOSME 2021",211,37,"Asian-hornet","1","2021",120.754967622358
"534","SANCOSME 2021",212,38,"Asian-hornet","1","2021",229.336263712055
"535","SANCOSME 2021",212,38,"Common-wasp","1","2021",417.831822927442
"536","SANCOSME 2021",213,39,"Common-wasp","1","2021",678.584013175395
"537","SANCOSME 2021",214,40,"Asian-hornet","1","2021",183.783170235003
"538","SANCOSME 2021",215,41,"Common-wasp","1","2021",391.324634912779
"539","SANCOSME 2021",216,42,"Common-wasp","1","2021",303.163691071415
"540","SANCOSME 2021",217,43,"Asian-hornet","1","2021",153.152641862502
"541","SANCOSME 2021",218,44,"Asian-hornet","1","2021",118.202423591316
"542","TANOIRA 2021",191,21,"Asian-hornet","2","2021",131.946891450771
"543","TANOIRA 2021",191,21,"Common-wasp","2","2021",465.965510369943
"544","TANOIRA 2021",192,22,"Asian-hornet","2","2021",86.3937979737193
"545","TANOIRA 2021",192,22,"Common-wasp","2","2021",518.362787842316
"546","TANOIRA 2021",193,23,"Asian-hornet","2","2021",183.979519775852
"547","TANOIRA 2021",193,23,"Common-wasp","2","2021",349.065850398866
"548","TANOIRA 2021",194,24,"Asian-hornet","2","2021",113.097335529233
"549","TANOIRA 2021",194,24,"Common-wasp","2","2021",348.716784548467
"550","TANOIRA 2021",195,25,"Asian-hornet","2","2021",129.590696960579
"551","TANOIRA 2021",195,25,"Common-wasp","2","2021",360.410490536829
"552","TANOIRA 2021",196,26,"Asian-hornet","2","2021",131.946891450771
"553","TANOIRA 2021",196,26,"Common-wasp","2","2021",298.353127320606
"554","TANOIRA 2021",197,27,"Asian-hornet","2","2021",173.834793498635
"555","TANOIRA 2021",197,27,"Common-wasp","2","2021",380.132711084365
"556","TANOIRA 2021",198,28,"Asian-hornet","2","2021",78.5398163397448
"557","TANOIRA 2021",198,28,"Common-wasp","2","2021",239.153740754523
"558","TANOIRA 2021",199,29,"Asian-hornet","2","2021",282.743338823081
"559","TANOIRA 2021",199,29,"Common-wasp","2","2021",417.753283111103
"560","TANOIRA 2021",200,30,"Common-wasp","2","2021",253.339995080889
"561","TANOIRA 2021",201,31,"Common-wasp","2","2021",330.478093865126
"562","TANOIRA 2021",202,32,"Asian-hornet","2","2021",106.028752058656
"563","TANOIRA 2021",202,32,"Common-wasp","2","2021",277.769150454898
"564","TANOIRA 2021",203,33,"Common-wasp","2","2021",397.236937753909
"565","TANOIRA 2021",204,34,"Common-wasp","2","2021",304.891567030889
"566","TANOIRA 2021",205,35,"Asian-hornet","2","2021",130.965143746524
"567","TANOIRA 2021",205,35,"Common-wasp","2","2021",367.566340470006
"568","TANOIRA 2021",206,36,"Asian-hornet","2","2021",135.873882267759
"569","TANOIRA 2021",206,36,"Common-wasp","2","2021",359.172397598696
"570","TANOIRA 2021",207,37,"Asian-hornet","2","2021",182.605072989907
"571","TANOIRA 2021",207,37,"Common-wasp","2","2021",273.991759288081
"572","TANOIRA 2021",208,38,"Asian-hornet","2","2021",113.097335529233
"573","TANOIRA 2021",208,38,"Common-wasp","2","2021",444.692440115635
